# Randomized melody using A minor scale and A minor triad
# Walking from and to a randomly selected A or E

# Generator script:
#from random import randint
#notes_dia = ['2E','2F','2G','2A','2B','3C','3D','3E','3F','3G','3A','3B','4C','4D','4E','4F','4G','4A']
#notes_triad = ['2E','2A','3C','3E','3A','4C','4E','4A']
#targets_dia = [0,3,7,10,14,17]
#targets_triad = [0,1,3,4,6,7]
#scale = 'diatonic'
#note_num = 3
#steps = 7
#direction = 1
#for beat in range(400):
# if scale=='diatonic':
#  print('R',0,beat,1,notes_dia[note_num])
# else:
#  print('R',0,beat,1,notes_triad[note_num])
# if steps>=0:
#  steps -= 1
#  note_num += direction
#  if note_num<0:
#   steps = -1
#  if scale=='diatonic' and note_num>=len(notes_dia):
#   steps = -1
#  if scale=='triad' and note_num>=len(notes_triad):
#   steps = -1
# if steps<0:
#  scale = ['diatonic','triad'][randint(0,1)]
# if steps<0 and scale=='diatonic':
#  note_num = targets_dia[randint(0,5)]
#  target = targets_dia[randint(0,5)]
#  steps = abs(target-note_num)
#  if steps>=7 and randint(0,1)==0:
#   target = targets[randint(0,5)]
#   steps = abs(target-note_num)
#  direction = 1 if target>note_num else -1
# if steps<0 and scale=='triad':
#  note_num = targets_triad[randint(0,5)]
#  target = targets_triad[randint(0,5)]
#  steps = abs(target-note_num)
#  direction = 1 if target>note_num else -1

R	0	268	1	3D
R	0	269	1	3C
R	0	270	1	2B
R	0	271	1	2A
R	0	272	1	4A
R	0	273	1	3E
R	0	274	1	3A
R	0	275	1	3E
R	0	276	1	3F
R	0	277	1	3G
R	0	278	1	3A
R	0	279	1	3B
R	0	280	1	4C
R	0	281	1	4D
R	0	282	1	4E
R	0	283	1	2A
R	0	284	1	2B
R	0	285	1	3C
R	0	286	1	3D
R	0	287	1	3E
R	0	288	1	2E
R	0	289	1	2A
R	0	290	1	3C
R	0	291	1	3E
R	0	292	1	3A
R	0	293	1	4C
R	0	294	1	4E
R	0	295	1	3A
R	0	296	1	3B
R	0	297	1	4C
R	0	298	1	4D
R	0	299	1	4E
R	0	300	1	4F
R	0	301	1	4G
R	0	302	1	4A
R	0	303	1	3A
R	0	304	1	4C
R	0	305	1	4E
R	0	306	1	4A
R	0	307	1	2E
R	0	308	1	2A
R	0	309	1	3C
R	0	310	1	3E
R	0	311	1	2E
R	0	312	1	2F
R	0	313	1	2G
R	0	314	1	2A
R	0	315	1	2B
R	0	316	1	3C
R	0	317	1	3D
R	0	318	1	3E
R	0	319	1	4A
R	0	320	1	3E
R	0	321	1	3D
R	0	322	1	3C
R	0	323	1	2B
R	0	324	1	2A
R	0	325	1	2G
R	0	326	1	2F
R	0	327	1	2E
R	0	328	1	4E
R	0	329	1	4E
R	0	330	1	4F
R	0	331	1	4G
R	0	332	1	4A
R	0	333	1	4A
R	0	334	1	4G
R	0	335	1	4F
R	0	336	1	4E
R	0	337	1	4D
R	0	338	1	4C
R	0	339	1	3B
R	0	340	1	3A
R	0	341	1	3G
R	0	342	1	3F
R	0	343	1	3E
R	0	344	1	3D
R	0	345	1	3C
R	0	346	1	2B
R	0	347	1	2A
R	0	348	1	2G
R	0	349	1	2F
R	0	350	1	2E
R	0	351	1	4A
R	0	352	1	4E
R	0	353	1	4C
R	0	354	1	3A
R	0	355	1	3E
R	0	356	1	3C
R	0	357	1	2A
R	0	358	1	2A
R	0	359	1	2B
R	0	360	1	3C
R	0	361	1	3D
R	0	362	1	3E
R	0	363	1	3F
R	0	364	1	3G
R	0	365	1	3A
R	0	366	1	3B
R	0	367	1	4C
R	0	368	1	4D
R	0	369	1	4E
R	0	370	1	4F
R	0	371	1	4G
R	0	372	1	4A
R	0	373	1	3E
R	0	374	1	3F
R	0	375	1	3G
R	0	376	1	3A
R	0	377	1	2E
R	0	378	1	2F
R	0	379	1	2G
R	0	380	1	2A
R	0	381	1	2B
R	0	382	1	3C
R	0	383	1	3D
R	0	384	1	3E
R	0	385	1	3F
R	0	386	1	3G
R	0	387	1	3A
R	0	388	1	3B
R	0	389	1	4C
R	0	390	1	4D
R	0	391	1	4E
R	0	392	1	2E
R	0	393	1	2A
R	0	394	1	3C
R	0	395	1	3E
R	0	396	1	3A
R	0	397	1	4A
R	0	398	1	4G
R	0	399	1	4F


